Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall
removed: reg_bank_acct                            0.7216238608119304     0.2783761391880696     0.7824427480916031     0.7884615384615384     0.7872503840245776     0.5995316159250585     0.6939965771932985
removed: reg_mm_acct                              0.728251864125932      0.27174813587406793    0.789002557544757      0.791025641025641      0.7906201947719118     0.6135831381733021     0.7023043895994716
removed: reg_formal_nbfi_account                  0.7265948632974316     0.27340513670256833    0.7877237851662404     0.7897435897435897     0.7893388006150691     0.6112412177985949     0.7004924037710922
removed: financially_included                     0.7249378624689312     0.27506213753106873    0.7828282828282829     0.7948717948717948     0.7924335378323107     0.5971896955503513     0.696030745211073
removed: active_bank_user                         0.724109362054681      0.275890637945319      0.7847133757961784     0.7897435897435897     0.7887323943661971     0.6042154566744731     0.6969795232090314
removed: active_mm_user                           0.728251864125932      0.27174813587406793    0.789002557544757      0.791025641025641      0.7906201947719118     0.6135831381733021     0.7023043895994716
removed: active_formal_nbfi_user                  0.7257663628831814     0.27423363711681853    0.7874519846350833     0.7884615384615384     0.7882594206613689     0.6112412177985949     0.6998513781300666
removed: active_informal_nbfi_user                0.7265948632974316     0.27340513670256833    0.7877237851662404     0.7897435897435897     0.7893388006150691     0.6112412177985949     0.7004924037710922
removed: nonreg_active_mm_user                    0.7216238608119304     0.2783761391880696     0.7846153846153846     0.7846153846153846     0.7846153846153846     0.6065573770491803     0.6955863808322824
removed: num_informal_institutions_last_year      0.7249378624689312     0.27506213753106873    0.7871794871794872     0.7871794871794872     0.7871794871794872     0.6112412177985949     0.699210352489041
removed: num_financial_activities_last_year       0.7257663628831814     0.27423363711681853    0.7881899871630296     0.7871794871794872     0.7873813798409849     0.6135831381733021     0.7003813126763947
removed: age_group                                0.7265948632974316     0.27340513670256833    0.7869897959183674     0.791025641025641      0.7902151639344263     0.6088992974238876     0.6999624692247643


REMOVED: reg_mm_acct
BEST: Top 49 with balanced acc 0.7023043895994716
BEST: Top 49 with f2 score 0.7906201947719118
BEST: Top 49 with accuracy 0.728251864125932
TOP 48
                            feature               accuracy                ave_sse              precision                 recall               f2_score            specificity           balanced_acc
removed: country                                  0.7058823529411765     0.29411764705882354    0.772785622593068      0.7717948717948718     0.7719928186714543     0.585480093676815      0.6786374827358435
removed: is_urban                                 0.7116818558409279     0.2883181441590721     0.7755102040816326     0.7794871794871795     0.778688524590164      0.5878220140515222     0.6836545967693508
removed: female                                   0.7265948632974316     0.27340513670256833    0.7877237851662404     0.7897435897435897     0.7893388006150691     0.6112412177985949     0.7004924037710922
removed: married                                  0.724109362054681      0.275890637945319      0.7854406130268199     0.7884615384615384     0.7878554957724827     0.6065573770491803     0.6975094577553593
removed: religion                                 0.7257663628831814     0.27423363711681853    0.7874519846350833     0.7884615384615384     0.7882594206613689     0.6112412177985949     0.6998513781300666
removed: relationship_to_hh_head                  0.7274233637116818     0.27257663628831813    0.7894736842105263     0.7884615384615384     0.7886637599384458     0.6159250585480094     0.7021932985047739
removed: education_level                          0.7058823529411765     0.29411764705882354    0.7659574468085106     0.7846153846153846     0.7808114314876243     0.5620608899297423     0.6733381372725635
removed: literacy                                 0.7232808616404308     0.2767191383595692     0.7822784810126582     0.7923076923076923     0.7902813299232736     0.5971896955503513     0.6947486939290217
removed: can_add                                  0.7265948632974316     0.27340513670256833    0.7884615384615384     0.7884615384615384     0.7884615384615384     0.6135831381733021     0.7010223383174203
removed: can_divide                               0.7290803645401823     0.27091963545981773    0.7900128040973111     0.791025641025641      0.7908228659318124     0.6159250585480094     0.7034753497868251
removed: can_calc_percents                        0.7257663628831814     0.27423363711681853    0.7874519846350833     0.7884615384615384     0.7882594206613689     0.6112412177985949     0.6998513781300666
removed: can_calc_compounding                     0.7274233637116818     0.27257663628831813    0.7887323943661971     0.7897435897435897     0.7895411432965905     0.6135831381733021     0.701663363958446
removed: employed_last_year                       0.7290803645401823     0.27091963545981773    0.7900128040973111     0.791025641025641      0.7908228659318124     0.6159250585480094     0.7034753497868251
removed: employment_category_last_year            0.7274233637116818     0.27257663628831813    0.7887323943661971     0.7897435897435897     0.7895411432965905     0.6135831381733021     0.701663363958446
removed: employment_type_last_year                0.7224523612261806     0.2775476387738194     0.7834394904458599     0.7884615384615384     0.7874519846350833     0.6018735362997658     0.6951675373806521
removed: share_hh_income_provided                 0.7249378624689312     0.27506213753106873    0.7871794871794872     0.7871794871794872     0.7871794871794872     0.6112412177985949     0.699210352489041
removed: income_ag_livestock_last_year            0.724109362054681      0.275890637945319      0.7854406130268199     0.7884615384615384     0.7878554957724827     0.6065573770491803     0.6975094577553593
removed: income_friends_family_last_year          0.7224523612261806     0.2775476387738194     0.7841634738186463     0.7871794871794872     0.7865744299256981     0.6042154566744731     0.6956974719269802
